timestamp,value
1322956800000,-3121
1323561600000,-4737
1324166400000,23
1324771200000,-811
1325376000000,-2297
1325980800000,-5846
1326585600000,-10730
1327190400000,-14550
1327795200000,-17291
1328400000000,-26248
1329004800000,-26503
1329609600000,-26865
1330214400000,-24949
1330819200000,-18715
1331424000000,-15433
1332028800000,-5457
1332633600000,-6109
1333238400000,-7860
1333843200000,-8927
1334448000000,-14050
1335052800000,-11726
1335657600000,-10880
1336262400000,-6475
1336867200000,-3261
1337472000000,3253
1338076800000,6805
1338681600000,7183
1339286400000,5531
1339891200000,2342
1340496000000,-1086
1341100800000,-5809
1341705600000,-7714
1342310400000,-8303
1342915200000,-8657
1343520000000,-12533
1344124800000,-17252
1344729600000,-17726
1345334400000,-18931
1345939200000,-16220
1346544000000,-12565
1347148800000,-12666
1347753600000,-19628
1348358400000,-23538
1348963200000,-24664
1349568000000,-20266
1350172800000,-19452
1350777600000,-18705
1351382400000,-19248
1351987200000,-22605
1352592000000,-21558
1353196800000,-19606
1353801600000,-21433
1354406400000,-23454
1355011200000,-28591
1355616000000,-18410
1356220800000,-20607
1356825600000,-19774
1357430400000,-22178
1358035200000,-25639
1358640000000,-26934
1359244800000,-25073
1359849600000,-26764
1360454400000,-24683
1361059200000,-27936
1361664000000,-21640
1362268800000,-20350
1362873600000,-20431
1363478400000,-13120
1364083200000,-19541
1364688000000,-20775
1365292800000,-26690
1365897600000,-32531
1366502400000,-29329
1367107200000,-31645
1367712000000,-30001
1368316800000,-22700
1368921600000,-13974
1369526400000,-12381
1370131200000,-3758
1370736000000,-234
1371340800000,-32
1371945600000,3260
1372550400000,3670
1373155200000,3509
1373760000000,4747
1374364800000,3882
1374969600000,1169
1375574400000,2768
1376179200000,118
1376784000000,-2546
1377388800000,-200
1377993600000,1877
1378598400000,845
1379203200000,-6129
1379808000000,-9537
1380412800000,-13106
1381017600000,-12576
1381622400000,-14801
1382227200000,-15697
1382832000000,-12588
1383436800000,-11129
1384041600000,-11624
1384646400000,-13609
1385251200000,-11473
1385856000000,-8716
1386460800000,-10694
1387065600000,-7346
1387670400000,-8180
1388275200000,-8477
1388880000000,-9832
1389484800000,-11512
1390089600000,-10088
1390694400000,-10925
1391299200000,-8288
1391904000000,-8653
1392508800000,-10490
1393113600000,-12510
1393718400000,-15517
1394323200000,-16296
1394928000000,-18502
1395532800000,-20858
1396137600000,-20868
1396742400000,-21802
1397347200000,-21849
1397952000000,-22486
1398556800000,-20573
1399161600000,-21521
1399766400000,-20995
1400371200000,-19475
1400976000000,-20062
1401580800000,-18622
1402185600000,-18083
1402790400000,-4989
1403395200000,-6882
1404000000000,-9869
1404604800000,-14867
1405209600000,-15274
1405814400000,-15877
1406419200000,-16555
1407024000000,-15282
1407628800000,-14355
1408233600000,-12442
1408838400000,-12537
1409443200000,-10503
1410048000000,-9702
1410652800000,39
1411257600000,-209
1411862400000,2142
1412467200000,2363
1413072000000,5485
1413676800000,5865
1414281600000,6561
1414886400000,8049
1415491200000,4411
1416096000000,3952
1416700800000,4568
1417305600000,4308
1417910400000,5932
1418515200000,3247
