timestamp,value
1329004800000,49164
1329609600000,37994
1330214400000,30702
1330819200000,43326
1331424000000,53214
1332028800000,20814
1332633600000,8988
1333238400000,6983
1333843200000,20094
1334448000000,8401
1335052800000,-23512
1335657600000,-38979
1336262400000,-48435
1336867200000,-46722
1337472000000,-16179
1338076800000,-3344
1338681600000,19090
1339286400000,38353
1339891200000,29210
1340496000000,13394
1341100800000,16329
1341705600000,21648
1342310400000,21548
1342915200000,17392
1343520000000,12141
1344124800000,20011
1344729600000,8763
1345334400000,-5155
1345939200000,-6109
1346544000000,-1525
1347148800000,-14803
1347753600000,-37352
1348358400000,-53922
1348963200000,-56136
1349568000000,-41892
1350172800000,-43019
1350777600000,-26108
1351382400000,-38026
1351987200000,-31150
1352592000000,-19431
1353196800000,-10354
1353801600000,-27562
1354406400000,-52339
1355011200000,-50535
1355616000000,-53317
1356220800000,-62763
1356825600000,-61235
1357430400000,-43241
1358035200000,-46945
1358640000000,-23389
1359244800000,140
1359849600000,16548
1360454400000,33083
1361059200000,46042
1361664000000,65696
1362268800000,81548
1362873600000,82484
1363478400000,93602
1364083200000,95441
1364688000000,97863
1365292800000,95230
1365897600000,86801
1366502400000,88913
1367107200000,73632
1367712000000,85429
1368316800000,85169
1368921600000,103998
1369526400000,101363
1370131200000,101828
1370736000000,66046
1371340800000,22615
1371945600000,21781
1372550400000,46553
1373155200000,55108
1373760000000,60256
1374364800000,66356
1374969600000,62370
1375574400000,56196
1376179200000,55820
1376784000000,40931
1377388800000,43762
1377993600000,47998
1378598400000,36534
1379203200000,-2655
1379808000000,-12372
1380412800000,-14773
1381017600000,-20998
1381622400000,-22978
1382227200000,-27976
1382832000000,-21936
1383436800000,-8373
1384041600000,1432
1384646400000,-8095
1385251200000,-12044
1385856000000,-35420
1386460800000,-36501
1387065600000,-33548
1387670400000,-34332
1388275200000,-45581
1388880000000,-36769
1389484800000,-28148
1390089600000,-23819
1390694400000,-40778
1391299200000,-20876
1391904000000,-23104
1392508800000,-40297
1393113600000,-49639
1393718400000,-49582
1394323200000,-41235
1394928000000,-39383
1395532800000,-42415
1396137600000,-46568
1396742400000,-62900
1397347200000,-70626
1397952000000,-67077
1398556800000,-65316
1399161600000,-64295
1399766400000,-54328
1400371200000,-49791
1400976000000,-51251
1401580800000,-45320
1402185600000,-51429
1402790400000,-72946
1403395200000,-68896
1404000000000,-75297
1404604800000,-62309
1405209600000,-60291
1405814400000,-44883
1406419200000,-37541
1407024000000,-20209
1407628800000,-23466
1408233600000,-16001
1408838400000,-17413
1409443200000,-7550
1410048000000,-17678
1410652800000,15775
1411257600000,13234
1411862400000,3170
1412467200000,10876
1413072000000,15351
1413676800000,16808
1414281600000,13879
1414886400000,19005
1415491200000,23677
1416096000000,36573
1416700800000,47825
1417305600000,49426
1417910400000,38450
1418515200000,27092
1419120000000,31582
1419724800000,36809
1420329600000,45197
1420934400000,57827
1421539200000,66280
1422144000000,66219
1422748800000,61088
1423353600000,54486
1423958400000,41305
1424563200000,33050
1425168000000,35400
1425772800000,47650
1426377600000,59626
1426982400000,58858
1427587200000,55619
1428192000000,51598
1428796800000,57723
1429401600000,47497
1430006400000,44758
1430611200000,30343
1431216000000,38987
1431820800000,23388
1432425600000,26865
1433030400000,28514
1433635200000,30440
1434240000000,25547
1434844800000,15587
1435449600000,7118
1436054400000,21171
1436659200000,23213
1437264000000,19635
1437868800000,5166
1438473600000,6396
1439078400000,8068
1439683200000,-2449
1440288000000,-10144
1440892800000,16672
1441497600000,30908
1442102400000,13699
1442707200000,5006
1443312000000,11414
1443916800000,18888
1444521600000,22519
1445126400000,-345
1445731200000,7695
1446336000000,7730
1446940800000,36901
1447545600000,45232
1448150400000,51379
1448755200000,49040
1449360000000,44590
1449964800000,34007
1450569600000,49672
1451779200000,54401
1452384000000,58816
1452988800000,64795
1453593600000,72297
1454198400000,71746
1454803200000,54709
1455408000000,57559
1456012800000,52788
1456617600000,62384
1457222400000,72682
1457827200000,38929
1458432000000,59790
1459036800000,60506
1459641600000,70900
1460246400000,74181
1460851200000,71019
1461456000000,67606
1462060800000,56878
1462665600000,55022
1463270400000,60935
1463875200000,54031
1464480000000,51984
1465084800000,84439
1465689600000,58611
1466294400000,68218
1466899200000,57040
1467504000000,66383
1468108800000,83138
1468713600000,100587
1469318400000,106742
1469923200000,107648
1470528000000,110591
1471132800000,117165
1471737600000,114580
1472342400000,114454
1472947200000,103984
1473552000000,101050
1474156800000,79168
1474761600000,103256
1475366400000,109799
1475971200000,104716
1476576000000,101766
1477180800000,98795
1477785600000,96565
1478390400000,101742
1478995200000,94327
1479600000000,88843
1480204800000,91383
1480809600000,89639
1481414400000,83840
1482019200000,76493
1482624000000,75482
1483228800000,77912
1483833600000,78059
1484438400000,77179
1485043200000,73025
1485648000000,69775
1486252800000,75079
1486857600000,73627
1487462400000,74852
1488067200000,79822
1488672000000,92337
1489276800000,122119
1489881600000,119871
1490486400000,111206
1491091200000,106872
1491696000000,112430
1492300800000,105212
1492905600000,92281
1493510400000,78532
1494115200000,43890
1494720000000,32005
1495324800000,22479
1495929600000,33465
1496534400000,38748
1497139200000,43892
1497744000000,42276
1498348800000,43194
1498953600000,24751
1499558400000,22994
1500163200000,13803
1500768000000,21158
1501372800000,23107
1501977600000,20738
1502582400000,33275
1503187200000,44993
1503792000000,54141
1504396800000,52245
1505001600000,44469
1505606400000,5845
1506211200000,-14809
1506816000000,-31361
1507420800000,-19935
1508025600000,-8615
1508630400000,-2982
1509235200000,-5776
1509840000000,5493
1510444800000,-1084
1511049600000,-7143
1511654400000,-13271
1512259200000,-17094
1512864000000,-17942
1513468800000,-26832
1514073600000,-21867
1514678400000,-30767
1515283200000,-42055
1515888000000,-41497
1516492800000,-48411
1517097600000,-50643
1517702400000,-46508
1518307200000,-30415
1518912000000,-22142
1519516800000,-25040
1520121600000,-19122
1520726400000,-21533
1521331200000,-37650
1521936000000,-48494
1522540800000,-54485
1523145600000,-57878
1523750400000,-63524
1524355200000,-48883
1524960000000,-31954
1525564800000,-10380
1526169600000,-5044
1526774400000,-8628
1527379200000,-4211
1527984000000,3799
1528588800000,-180
1529193600000,33792
1529798400000,36547
1530403200000,49632
1531008000000,56197
1531612800000,55687
1532217600000,65121
1532822400000,61592
1533427200000,76239
1534032000000,84554
1534636800000,97277
1535241600000,96958
1535846400000,91302
1536451200000,83197
1537056000000,103687
1537660800000,88427
1538265600000,78665
1538870400000,76085
1539475200000,66401
1540080000000,66529
1540684800000,72170
1541289600000,69869
1541894400000,57122
1542499200000,57500
1543104000000,52143
1543708800000,59120
1544313600000,61589
1544918400000,79388
1545523200000,75789
1546128000000,75924
1546732800000,76140
1547337600000,76320
1547942400000,64613
1548547200000,43212
1549152000000,42415
1549756800000,54632
1550361600000,58404
1550966400000,42945
1551571200000,41899
1552176000000,42137
1552780800000,14813
1553385600000,10218
1553990400000,14117
1554595200000,9307
1555200000000,-908
1555804800000,8889
1556409600000,12767
1557014400000,13773
1557619200000,11983
1558224000000,36597
1558828800000,48385
1559433600000,63501
1560038400000,60043
1560643200000,67728
1561248000000,67431
1561852800000,77933
1562457600000,94819
1563062400000,96344
1563667200000,101811
1564272000000,109062
1564876800000,118900
1565481600000,112246
1566086400000,115511
1566691200000,115880
1567296000000,108317
1567900800000,111424
1568505600000,103124
1569110400000,98607
1569715200000,94896
1570320000000,94704
1570924800000,84376
1571529600000,59076
1572134400000,37586
1572739200000,31972
1573344000000,30775
1573948800000,30143
1574553600000,39482
1575158400000,30302
1575763200000,16454
1576368000000,-392
1576972800000,-19143
1577577600000,-20550
1578182400000,-27735
1578787200000,-37277
1579392000000,-32637
1579996800000,-19436
1580601600000,-17006
1581206400000,-25199
1581811200000,-34182
1582416000000,-34184
1583020800000,-32674
1583625600000,-31690
1584230400000,-18372
1584835200000,475
1585440000000,4479
1586044800000,2926
1586649600000,3839
1587254400000,11602
1587859200000,17808
1588464000000,23207
1589068800000,28146
1589673600000,33299
1590278400000,35289
1590883200000,44403
1591488000000,34112
1592092800000,29064
1592697600000,27677
1593302400000,33677
1593907200000,26618
1594512000000,22908
1595116800000,20434
1595721600000,28405
1596326400000,12441
1596931200000,-1192
1597536000000,-17772
1598140800000,-13850
1598745600000,-20121
1599350400000,-15652
1599955200000,-8844
