time,long_percentage
2021-04-08,0.2360002044604628
2021-04-09,0.35547160293167573
2021-04-12,0.2828177833127014
2021-04-13,0.2486060919253243
2021-04-14,0.24778081910411165
2021-04-15,0.29626675875518
2021-04-16,0.34067240983756075
2021-04-19,0.33574726089169477
2021-04-20,0.4963219657387948
2021-04-21,0.47554334435089424
2021-04-22,0.47913858419926086
2021-04-23,0.48956432908007186
2021-04-26,0.5136083305111402
2021-04-27,0.4820070304415716
2021-04-28,0.31601476561177866
2021-04-29,0.2796989265131216
2021-04-30,0.30828461858398093
2021-05-03,0.2495119995280447
2021-05-04,0.35495232327061127
2021-05-05,0.25789489638640745
2021-05-06,0.27242220843268244
2021-05-07,0.29706009392260113
2021-05-10,0.34820723825258454
2021-05-11,0.3249906422744969
2021-05-12,0.3500118726521069
2021-05-13,0.21856520523745754
2021-05-14,0.24079150796966436
2021-05-17,0.3039388722017663
2021-05-18,0.34943587506073215
2021-05-19,0.4303277852221171
2021-05-20,0.31568940058439204
2021-05-21,0.4023513658127325
2021-05-24,0.3709884201430398
2021-05-25,0.3926547571991863
2021-05-26,0.3705911613755861
2021-05-27,0.3137928198792148
2021-05-28,0.18485880384763512
2021-05-31,0.21056199963125408
2021-06-01,0.3924337427927918
2021-06-02,0.3851272797383402
2021-06-03,0.3336786686382173
2021-06-04,0.21028111701238594
2021-06-07,0.45930114248978754
2021-06-08,0.4969860194879865
2021-06-09,0.45858223039017615
2021-06-10,0.3945550886912206
2021-06-11,0.40120220018392433
2021-06-14,0.303777635340679
2021-06-15,0.22093338627094086
2021-06-16,0.20818634115613113
2021-06-17,0.1814563360840421
2021-06-18,0.3019901186495216
2021-06-21,0.29799290987467003
2021-06-22,0.2638774785470851
2021-06-23,0.22283330047242603
2021-06-23,0.19167673864751603
2021-06-25,0.2208622122885345
2021-06-28,0.23057587023192627
2021-06-29,0.2829724569103355
2021-06-30,0.2829122536430292
2021-07-01,0.21754013260463603
2021-07-02,0.16634555769043577
2021-07-04,0.2716268211927211
2021-07-06,0.3501263528282774
2021-07-07,0.4578543652523454
2021-07-08,0.4095191686567197
2021-07-09,0.6068722289234181
2021-07-12,0.5059296794500826
2021-07-13,0.3908190687219305
2021-07-14,0.2907501637601223
2021-07-15,0.4461380793427407
2021-07-16,0.4781140073296734
2021-07-19,0.3756607445950994
2021-07-20,0.47728577511350534
2021-07-21,0.3403005941014509
2021-07-22,0.2743056450435126
2021-07-23,0.29237082568532036
2021-07-26,0.23132571398947144
2021-07-27,0.2755047700984857
2021-07-28,0.486802763487707
2021-07-29,0.35298136463137475
2021-07-30,0.46925677020299916
2021-08-01,0.39811753355986434
2021-08-03,0.4701423486471906
2021-08-04,0.5673793896224526
2021-08-05,0.3582316376253888
2021-08-06,0.32440927195720637
2021-08-09,0.21577135092568286
2021-08-10,0.21376514410198816
2021-08-11,0.17209769651562326
2021-08-12,0.2026977896303399
2021-08-12,0.2075893138560976
2021-08-16,0.5544765627278826
2021-08-17,0.6915791885381313
2021-08-18,0.5972606142052
2021-08-19,0.3629122782371081
2021-08-20,0.4199848324766492
2021-08-23,0.3879814141916684
2021-08-24,0.4017375775704273
2021-08-25,0.4122201336926445
2021-08-26,0.33024150704993827
2021-08-27,0.3289977173412492
2021-08-30,0.35547103569338795
2021-08-31,0.36701360486653695
2021-09-01,0.355503819960128
2021-09-02,0.37281920692974735
2021-09-03,0.40980076999221243
2021-09-06,0.4617937924850819
2021-09-07,0.4224776158797605
2021-09-08,0.3046453577553758
2021-09-09,0.2984329805696396
2021-09-09,0.4981196649554535
2021-09-13,0.41455511609378554
2021-09-14,0.3767223822176964
2021-09-15,0.45267820841491774
2021-09-16,0.5791566045132311
2021-09-17,0.39944041275844544
2021-09-20,0.2867864816212764
2021-09-20,0.5141701435686085
2021-09-22,0.5385701707878979
2021-09-23,0.35433222126465647
2021-09-24,0.23121507875584751
2021-09-27,0.1390742626667379
2021-09-28,0.10377839106377655
2021-09-29,0.07472366438513617
2021-09-30,0.08079727884144612
2021-10-01,0.14798593699414925
2021-10-04,0.2811995907012209
2021-10-05,0.29047900883838385
2021-10-06,0.19852120731993717
2021-10-07,0.22040054409168522
2021-10-08,0.19369519091817758
2021-10-11,0.1524240757287172
2021-10-12,0.1054334182231105
2021-10-13,0.11426268588943125
2021-10-14,0.13618374898497246
2021-10-15,0.11398213922163102
2021-10-18,0.09620312701612622
2021-10-19,0.0927388304003253
2021-10-20,0.09954365871066727
2021-10-21,0.11774073982116319
2021-10-22,0.16742500791312606
2021-10-25,0.19537888544450843
2021-10-26,0.17457956032555602
2021-10-27,0.14327672107682565
2021-10-28,0.1667760583077008
2021-10-29,0.19902933859108263
2021-11-01,0.1385924021382888
2021-11-02,0.15132756114136278
2021-11-03,0.17824243373611118
2021-11-04,0.16026222905837448
2021-11-05,0.19355091263402083
2021-11-08,0.22684060786898896
2021-11-09,0.2675243089760012
2021-11-09,0.353562910351616
2021-11-11,0.1785566825686613
2021-11-12,0.1613943135482394
2021-11-15,0.18565229422418997
2021-11-16,0.16631477643068793
2021-11-17,0.1280296268476668
2021-11-18,0.25651738169699456
2021-11-19,0.2092025298289339
2021-11-22,0.22599348569685615
2021-11-23,0.14958786609766855
2021-11-24,0.13814404495316707
2021-11-25,0.13818858633006595
2021-11-26,0.13253289635480173
2021-11-29,0.3601979570220462
2021-11-30,0.32787897908486685
2021-12-01,0.37180615530577477
2021-12-02,0.40815587447893115
2021-12-03,0.37394498950344884
2021-12-06,0.4208975115770907
2021-12-07,0.3653191669887719
2021-12-07,0.3497267427092095
2021-12-09,0.3102234800178604
2021-12-10,0.35153551678661854
2021-12-13,0.34453339043349906
2021-12-14,0.32844836689510504
2021-12-15,0.32369032991398944
2021-12-16,0.2740883972062848
2021-12-17,0.30719215574277686
2021-12-20,0.3298408645767195
2021-12-21,0.30759468166164494
2021-12-22,0.27588947980533635
2021-12-23,0.22884145741454734
2021-12-24,0.20762513283916065
2021-12-27,0.1848034941981145
2021-12-28,0.14404530650507863
2021-12-29,0.14714124396577127
2021-12-30,0.14966158653883901
2021-12-31,0.14427364303068227
2022-01-03,0.14700535653599883
2022-01-04,0.1337269830586899
2022-01-05,0.11770254337207343
2022-01-06,0.121160409556314
2022-01-07,0.13768547491672553
2022-01-10,0.14579265070759054
2022-01-11,0.25155713806538177
2022-01-12,0.2213003089608941
2022-01-13,0.3736501863218881
2022-01-14,0.48534550837513707
2022-01-17,0.5170214059839455
2022-01-18,0.3330514358089836
2022-01-19,0.2776378376641116
2022-01-20,0.329451182220669
2022-01-21,0.4003689417415709
2022-01-24,0.45590694010308813
2022-01-25,0.45766109721034265
2022-01-26,0.44078094942488083
2022-01-26,0.25729476967053627
2022-01-28,0.17080990483006497
2022-01-31,0.1736900157626117
2022-02-01,0.21132074936415823
2022-02-02,0.35267877886715304
2022-02-03,0.49644443721217846
2022-02-04,0.3058730838873761
2022-02-07,0.2045580897224695
2022-02-08,0.23733700079651204
2022-02-09,0.20821241792131112
2022-02-10,0.21690626303265217
2022-02-11,0.17134757657470787
2022-02-14,0.34615934499200407
2022-02-15,0.2995950788898025
2022-02-16,0.24235503728123317
2022-02-17,0.31671831251489785
2022-02-18,0.474691103341947
2022-02-21,0.41662696918416753
2022-02-22,0.4805639038575401
2022-02-23,0.3857432671601458
2022-02-24,0.36964752444463156
2022-02-25,0.22936189669517507
2022-02-28,0.2390105977401282
2022-03-01,0.43159826195955475
2022-03-02,0.44311699009289324
2022-03-03,0.22953425995167082
2022-03-04,0.28670580888370545
2022-03-06,0.49679022866070166
2022-03-08,0.2930359801918482
2022-03-09,0.21796164294582715
2022-03-10,0.22575306912810403
2022-03-11,0.18411535965327203
2022-03-14,0.0877284716654466
2022-03-15,0.06994840787739613
2022-03-16,0.07278064714660228
2022-03-17,0.07421889527615236
2022-03-17,0.09623044854500401
2022-03-21,0.07388519173393988
2022-03-22,0.06301327394266301
2022-03-23,0.0650028074536682
2022-03-24,0.06023025185670245
2022-03-25,0.08967364941322306
2022-03-28,0.0797262838513928
2022-03-29,0.16457865429651772
2022-03-30,0.19166666666666668
2022-03-31,0.19988265686567186
2022-04-01,0.1962551909923636
2022-04-04,0.208694931096991
2022-04-05,0.2142498764729568
2022-04-06,0.20500197013193389
2022-04-07,0.19818669301233485
2022-04-08,0.20440111742509887
2022-04-11,0.2046137549674227
2022-04-12,0.189461645149917
2022-04-13,0.18964285402018746
2022-04-14,0.21676234688212434
2022-04-14,0.19955238816027124
2022-04-18,0.20325490252134995
2022-04-19,0.21267628604046318
2022-04-20,0.24497274128746307
2022-04-21,0.25868321374399966
2022-04-22,0.2724768077855865
2022-04-25,0.23560084258842737
2022-04-25,0.23799220858249098
2022-04-27,0.23178432146283248
2022-04-28,0.2113772286226846
2022-04-29,0.23019434926084384
2022-05-02,0.23870209162594522
2022-05-03,0.23566099901054338
2022-05-04,0.22684572004863837
2022-05-05,0.23914331282752335
2022-05-06,0.240562214500449
2022-05-09,0.22030173808861359
2022-05-10,0.2592088148245895
2022-05-11,0.2431034955183802
2022-05-12,0.2357676724220962
2022-05-13,0.2679519617103119
2022-05-16,0.2459930307371967
2022-05-17,0.2579416186098736
2022-05-18,0.24766573544883277
2022-05-19,0.26048888973567114
2022-05-20,0.27035474767092527
2022-05-23,0.26679891864558414
2022-05-23,0.26219800729589865
2022-05-25,0.2899707178218271
2022-05-26,0.2937567026209855
2022-05-27,0.2909763983721497
2022-05-30,0.28443324701985206
2022-05-31,0.29898015211195406
2022-06-01,0.2647926198670339
2022-06-02,0.23537478210342824
2022-06-03,0.24234804689817235
2022-06-06,0.2350930412190155
2022-06-07,0.2095203130283561
2022-06-08,0.2121547980999932
2022-06-09,0.2301208898991157
2022-06-10,0.23313754339787254
2022-06-13,0.21234975025511574
2022-06-14,0.2303630544201601
2022-06-15,0.23673556360536974
2022-06-16,0.2336639087018545
2022-06-17,0.2885830065599846
2022-06-20,0.2522055716359074
2022-06-21,0.23830692108276108
2022-06-22,0.23162630051481944
2022-06-23,0.23338049213824524
2022-06-24,0.2607792950563189
2022-06-27,0.25102860312560293
2022-06-28,0.2545027173326749
2022-06-29,0.2433560386187289
2022-06-30,0.2694509391965193
2022-07-01,0.2526392440706445
2022-07-04,0.2684399206710196
2022-07-05,0.29036680980879837
2022-07-06,0.24556153121671698
2022-07-07,0.25086495802466585
2022-07-08,0.29182536706662454
2022-07-11,0.24947549163217023
2022-07-12,0.2470210119417053
2022-07-12,0.24051160623197348
2022-07-14,0.24896938727526374
2022-07-15,0.26657243155785826
2022-07-18,0.23142531374369096
2022-07-19,0.24649336809056385
2022-07-20,0.27770623604528183
2022-07-21,0.27546303667482286
2022-07-22,0.32212760882528324
2022-07-25,0.3284807850265612
2022-07-26,0.30370523761546925
2022-07-27,0.29645757959775965
2022-07-28,0.28966509212495684
2022-07-29,0.3475687644258182
2022-08-01,0.342303733030154
2022-08-02,0.41696471945368646
2022-08-03,0.3194679315322747
2022-08-04,0.36760819620181534
2022-08-05,0.38343880821330134
2022-08-08,0.31744463593152267
2022-08-09,0.29592456492160274
2022-08-10,0.3350372666212754
2022-08-11,0.299666804876521
2022-08-12,0.31956133710229684
2022-08-15,0.30995786552148746
2022-08-16,0.2892056511363569
2022-08-17,0.34191161191885494
2022-08-18,0.31691246363453063
2022-08-19,0.3185305855576935
2022-08-22,0.2606073308789452
2022-08-23,0.26238075835133723
2022-08-24,0.2462508633533305
2022-08-25,0.2977044706525788
2022-08-26,0.2682416354092844
2022-08-29,0.25461169013175866
2022-08-30,0.28065337233105786
2022-08-31,0.2752898860049965
2022-08-31,0.2753583640325308
2022-09-02,0.28770295646986244
2022-09-05,0.2656017932869718
2022-09-06,0.24454640980735554
2022-09-07,0.20443300068856496
2022-09-08,0.22145231830943748
2022-09-09,0.2516382234376942
2022-09-12,0.2630910183365018
2022-09-13,0.2549393605672799
2022-09-14,0.23583482300686662
2022-09-15,0.29698711420506596
2022-09-16,0.28502774739741565
2022-09-19,0.26875305258587945
2022-09-20,0.3377995585371668
2022-09-21,0.33420774827024824
2022-09-22,0.28562240850987086
2022-09-23,0.29012600401692384
2022-09-26,0.2905659175201036
2022-09-27,0.27691418860237366
2022-09-28,0.32648671064055873
2022-09-29,0.2666023333758525
2022-09-30,0.2813027437977028
2022-10-03,0.271120603448434
2022-10-04,0.2810246302408019
2022-10-05,0.3390265182079309
2022-10-06,0.3010301320590307
2022-10-07,0.34068600885113454
2022-10-09,0.2859471494858857
2022-10-11,0.2930304158204342
2022-10-12,0.3000054809107708
2022-10-13,0.25532753353399934
2022-10-14,0.2909700969728255
2022-10-17,0.2522791745879035
2022-10-18,0.24185740356351787
2022-10-19,0.2589577350098866
2022-10-20,0.289777559180047
2022-10-21,0.24834031285618585
2022-10-24,0.30181177256281644
2022-10-25,0.35003662681961445
2022-10-26,0.33430376270255424
2022-10-27,0.3682169701727154
2022-10-28,0.3814130035508755
2022-10-31,0.36491027642083823
2022-11-01,0.3647276574242473
2022-11-02,0.32358672454145226
2022-11-03,0.3265155139816585
2022-11-04,0.40217084668468245
2022-11-07,0.3673498093209846
2022-11-08,0.32553386572635057
2022-11-09,0.3972251489908136
2022-11-10,0.4306024142316039
2022-11-11,0.48035489942727866
2022-11-14,0.464565139936158
2022-11-15,0.5402996456703898
2022-11-16,0.46282241688902315
2022-11-17,0.46766473251949936
2022-11-17,0.5513350332659221
2022-11-21,0.4496111673155727
2022-11-22,0.4332343169138166
2022-11-23,0.45442271030854736
2022-11-24,0.4766323337787479
2022-11-25,0.4815434485320187
2022-11-28,0.4653763835870242
2022-11-28,0.4357792537093687
2022-11-30,0.47119570372493186
2022-12-01,0.5097818703912341
2022-12-02,0.5575684880908872
2022-12-05,0.5481002343899323
2022-12-06,0.4389152017206463
2022-12-07,0.44523396994302716
2022-12-08,0.48055556147828477
2022-12-09,0.5162171580768418
2022-12-12,0.4611250896346302
2022-12-13,0.4611816646443446
2022-12-14,0.45471521942110177
2022-12-15,0.5055898271683346
2022-12-16,0.4261679660515148
2022-12-19,0.4663868387608287
2022-12-20,0.5246897974871387
2022-12-21,0.5120191259610215
2022-12-22,0.4988229717260089
2022-12-23,0.5827437186746058
2022-12-26,0.5008994926163008
2022-12-26,0.5029755022738206
2022-12-28,0.4651207783519693
2022-12-29,0.4562059789936318
2022-12-30,0.46626154495339145
2023-01-02,0.5439554725426493
2023-01-03,0.5577712827771807
2023-01-05,0.46707351750047393
2023-01-06,0.48103172900426716
2023-01-09,0.4533400831994366
2023-01-10,0.5919652658808693
2023-01-11,0.5218235044929701
2023-01-12,0.5300390384220258
2023-01-13,0.6080732117843329
2023-01-16,0.5033343051408619
2023-01-17,0.6260183367389185
2023-01-18,0.5253422281881613
2023-01-19,0.47829478404820064
2023-01-20,0.673168640381544
2023-01-23,0.5639806372866311
2023-01-24,0.5398788826257408
2023-01-25,0.4641618456111648
2023-01-26,0.45436206845404487
2023-01-27,0.5760137421081217
2023-01-30,0.5087328489302644
2023-01-31,0.43603583980991045
2023-02-01,0.4955090330245856
2023-02-02,0.472399706493927
2023-02-03,0.5041464046389599
2023-02-06,0.3705439850059823
2023-02-07,0.4019273181403506
2023-02-08,0.4424174974467619
2023-02-09,0.4545945018024867
2023-02-10,0.431870719101844
2023-02-13,0.41192735228628397
2023-02-14,0.40802822069912525
2023-02-14,0.4990044600961678
2023-02-16,0.36002132231241796
2023-02-17,0.4365263894383779
2023-02-20,0.3756858198847593
2023-02-21,0.34579288251826645
2023-02-22,0.37984060067336733
2023-02-23,0.333096071959485
2023-02-24,0.46051989635320856
2023-02-27,0.31836459176785536
2023-02-28,0.31504497347718013
2023-03-01,0.3434492611573955
2023-03-02,0.34050622638260136
2023-03-03,0.4634994882367386
2023-03-06,0.4212965616178273
2023-03-07,0.3931096273492992
2023-03-08,0.3096969913273136
2023-03-09,0.3275065505548705
2023-03-10,0.48342024635345704
2023-03-13,0.508021173738083
2023-03-14,0.49953381625188265
2023-03-15,0.5522235557429693
2023-03-16,0.4955053693184812
2023-03-17,0.506414947859595
2023-03-20,0.5659338017360264
2023-03-21,0.5168726134021199
2023-03-22,0.4923111646102919
2023-03-23,0.5765411088829874
2023-03-24,0.5944757732519302
2023-03-27,0.5415364498996049
2023-03-28,0.5145998798952566
2023-03-29,0.511270416683638
2023-03-30,0.4083811389165014
2023-03-31,0.3998461989160685
2023-04-03,0.4135687273343023
2023-04-04,0.5299894701214696
2023-04-05,0.5790592067059779
2023-04-05,0.5451553791772386
2023-04-07,0.572143295510744
2023-04-10,0.49072026800670016
2023-04-11,0.37343895947960565
2023-04-12,0.432326974536747
2023-04-13,0.47785941514487257
2023-04-14,0.49519615920002275
2023-04-17,0.4463703449459413
2023-04-18,0.3842201731481302
2023-04-19,0.4569744060285419
2023-04-20,0.5089909392265194
2023-04-21,0.4793956092106324
2023-04-24,0.4938164611581611
2023-04-25,0.5751979648021363
2023-04-26,0.515914194014893
2023-04-27,0.5012444571592047
2023-04-28,0.5518787658871499
2023-05-01,0.31962886547932723
2023-05-02,0.22783916853452585
2023-05-03,0.373989373989374
2023-05-03,0.5561862953898529
2023-05-05,0.6120314397609269
2023-05-08,0.5465024902953064
2023-05-09,0.5106652115680341
2023-05-10,0.5704536017762771
2023-05-11,0.5331357954817377
2023-05-12,0.5058034458441393
2023-05-14,0.3128751385726801
2023-05-16,0.3059074602479251
2023-05-17,0.32355463985683186
2023-05-18,0.2048034022313753
2023-05-19,0.2132264796579021
2023-05-22,0.24437325339293678
2023-05-23,0.185505595492819
2023-05-24,0.2806369278126104
2023-05-25,0.31513157350837884
2023-05-26,0.27557354741211304
2023-05-29,0.23057546800935677
2023-05-30,0.24850745072048572
2023-05-31,0.2731932988878028
2023-06-01,0.3513422652022533
2023-06-02,0.3249365718521715
2023-06-05,0.28517998530732186
2023-06-06,0.317667405641885
2023-06-07,0.32939815136080386
2023-06-08,0.3094940269366955
2023-06-09,0.4444939719074227
2023-06-12,0.316830244867942
2023-06-13,0.3423484939528684
2023-06-14,0.28319508816336303
2023-06-15,0.3271990346263322
2023-06-16,0.36982502228907055
2023-06-19,0.29375859777402585
2023-06-20,0.33240092917305675
2023-06-21,0.29339836963784577
2023-06-22,0.34147285848985576
2023-06-22,0.266535910008653
2023-06-26,0.26883745183811814
2023-06-27,0.29151679456938234
2023-06-28,0.30754776593444966
2023-06-29,0.2969969536431103
2023-06-30,0.3097596059317211
2023-07-03,0.3218259259459197
2023-07-04,0.26753621524105525
2023-07-05,0.34014131668761705
2023-07-06,0.28883467424090653
2023-07-07,0.38638512505762507
2023-07-10,0.5477994796654065
2023-07-14,0.7149191971281161
2023-07-17,0.6487222369243109
2023-07-18,0.6290920310598399
2023-07-19,0.6002151005631102
2023-07-20,0.602844248799256
2023-07-21,0.5536508161123438
2023-07-24,0.39706094341409975
2023-07-25,0.45284648293702123
2023-07-26,0.4310105282657692
2023-07-27,0.47478869018677033
2023-07-28,0.5144418767198332
2023-07-30,0.4046178401566351
2023-07-31,0.40829238230915754
2023-07-31,0.32904604639097423
2023-08-02,0.2796985227615315
2023-08-03,0.3071198770199353
2023-08-04,0.3813090292253066
2023-08-06,0.42169896273042556
2023-08-07,0.41344774045186444
