timestamp,value
1149984000000,4665
1150588800000,19395
1151193600000,35174
1151798400000,19820
1152403200000,12511
1153008000000,71702
1153612800000,79287
1154217600000,41427
1154822400000,46634
1155427200000,61209
1156032000000,76517
1156636800000,90191
1157241600000,70595
1157846400000,119031
1158451200000,97826
1159056000000,95248
1159660800000,109556
1160265600000,129146
1160870400000,115472
1161475200000,138367
1162080000000,52354
1162684800000,56089
1163289600000,45681
1163894400000,75079
1164499200000,28457
1165104000000,3743
1165708800000,39356
1166313600000,87798
1166918400000,99602
1167523200000,115412
1168128000000,116005
1168732800000,136327
1169337600000,160790
1169942400000,167772
1170547200000,122876
1171152000000,159622
1171756800000,102631
1172361600000,102692
1172966400000,55998
1173571200000,42236
1174176000000,34655
1174780800000,38746
1175385600000,59457
1175990400000,58967
1176595200000,67440
1177200000000,75933
1177804800000,110255
1178409600000,105816
1179014400000,118237
1179619200000,146349
1180224000000,139419
1180828800000,112017
1181433600000,116152
1182038400000,161330
1182643200000,186459
1183248000000,152830
1183852800000,121940
1184457600000,120898
1185062400000,81350
1185667200000,40490
1186272000000,20440
1186876800000,8532
1187481600000,-14283
1188086400000,-22537
1188691200000,-3363
1189296000000,-19558
1189900800000,9623
1190505600000,-10273
1191110400000,17718
1191715200000,37260
1192320000000,31981
1192924800000,10644
1193529600000,-4043
1194134400000,-5240
1194739200000,-39486
1195344000000,-51746
1195948800000,-53407
1196553600000,-55282
1197158400000,-49354
1197763200000,-25614
1198368000000,-12157
1198972800000,-9449
1199577600000,-49880
1200182400000,-50991
1200787200000,-57120
1201392000000,-68143
1201996800000,-70284
1202601600000,-55473
1203206400000,-67285
1203811200000,-47149
1204416000000,-77804
1205020800000,-70242
1205625600000,-74664
1206230400000,-81454
1206835200000,-66952
1207440000000,-57117
1208044800000,-58092
1208649600000,-43215
1209254400000,-64291
1209859200000,-54618
1210464000000,-41111
1211068800000,-51199
1211673600000,-44043
1212278400000,-17986
1212883200000,-419
1213488000000,-1225
1214092800000,14453
1214697600000,-18251
1215302400000,-9216
1215907200000,-62605
1216512000000,-16264
1217116800000,8158
1217721600000,11855
1218326400000,19430
1218931200000,29994
1219536000000,22097
1220140800000,4089
1220745600000,-18838
1221350400000,-31375
1221955200000,-41644
1222560000000,-54270
1223164800000,-53795
1223769600000,-45656
1224374400000,-45934
1224979200000,-42906
1225584000000,-37323
1226188800000,-35204
1226793600000,-35353
1227398400000,-49814
1228003200000,-55452
1228608000000,-67682
1229212800000,-48943
1229817600000,-45848
1230422400000,-48451
1231027200000,-47485
1231632000000,-44987
1232236800000,-49185
1232841600000,-54667
1233446400000,-56491
1234051200000,-43382
1234656000000,-30195
1235260800000,-19108
1235865600000,-6958
1236470400000,-4503
1237075200000,13804
1237680000000,13248
1238284800000,16178
1238889600000,20214
1239494400000,15016
1240099200000,20022
1240704000000,7898
1241308800000,11385
1241913600000,-2212
1242518400000,-9069
1243123200000,-11595
1243728000000,-12114
1244332800000,7096
1244937600000,11473
1245542400000,1167
1246147200000,-764
1246752000000,-22718
1247356800000,-44286
1247961600000,-49193
1248566400000,-34609
1249171200000,-17326
1249776000000,4873
1250380800000,-1330
1250985600000,-16493
1251590400000,-41477
1252195200000,-51308
1252800000000,-50798
1253404800000,-60134
1254009600000,-55917
1254614400000,-59169
1255219200000,-43303
1255824000000,-36878
1256428800000,-19528
1257033600000,-21604
1257638400000,-26848
1258243200000,-45005
1258848000000,-59060
1259452800000,-66127
1260057600000,-34848
1260662400000,-9325
1261267200000,4474
1261872000000,21785
1262476800000,27324
1263081600000,32258
1263686400000,29115
1264291200000,8239
1264896000000,-2068
1265500800000,-19936
1266105600000,-10203
1266710400000,4919
1267315200000,-30222
1267920000000,-23433
1268524800000,-8216
1269129600000,-1234
1269734400000,51334
1270339200000,64819
1270944000000,80088
1271548800000,78166
1272153600000,74564
1272758400000,92866
1273363200000,45918
1273968000000,51087
1274572800000,20716
1275177600000,13491
1275782400000,21417
1276387200000,16585
1276992000000,4081
1277596800000,-30952
1278201600000,-42847
1278806400000,-52533
1279411200000,-47659
1280016000000,-30599
1280620800000,-49903
1281225600000,-52464
1281830400000,-48325
1282435200000,-49975
1283040000000,-46456
1283644800000,-49490
1284249600000,-49809
1284854400000,-26457
1285459200000,-31852
1286064000000,-51811
1286668800000,-49891
