timestamp,value
1323561600000,9411
1324166400000,-3232
1324771200000,19201
1325376000000,18500
1325980800000,19007
1326585600000,23119
1327190400000,6880
1327795200000,6645
1328400000000,-18274
1329004800000,-24625
1329609600000,-32518
1330214400000,-41527
1330819200000,-45184
1331424000000,-50526
1332028800000,-62500
1332633600000,-45007
1333238400000,-51387
1333843200000,-41210
1334448000000,-58451
1335052800000,-68083
1335657600000,-102549
1336262400000,-80329
1336867200000,-66516
1337472000000,-48192
1338076800000,-39499
1338681600000,-17330
1339286400000,-10923
1339891200000,-11116
1340496000000,-7225
1341100800000,-9150
1341705600000,-4837
1342310400000,172
1342915200000,2522
1343520000000,-22714
1344124800000,-32553
1344729600000,-45648
1345334400000,-74463
1345939200000,-83968
1346544000000,-87184
1347148800000,-129123
1347753600000,-138738
1348358400000,-136287
1348963200000,-129165
1349568000000,-121809
1350172800000,-119484
1350777600000,-107857
1351382400000,-99970
1351987200000,-91165
1352592000000,-82016
1353196800000,-74649
1353801600000,-78562
1354406400000,-79323
1355011200000,-86907
1355616000000,-101824
1356220800000,-88313
1356825600000,-88132
1357430400000,-90979
1358035200000,-99637
1358640000000,-86837
1359244800000,-40834
1359849600000,-32864
1360454400000,-31462
1361059200000,-20004
1361664000000,29539
1362268800000,59171
1362873600000,67665
1363478400000,76642
1364083200000,71516
1364688000000,71125
1365292800000,78832
1365897600000,85843
1366502400000,83168
1367107200000,73887
1367712000000,51691
1368316800000,39114
1368921600000,44128
1369526400000,49066
1370131200000,58007
1370736000000,48689
1371340800000,35220
1371945600000,24355
1372550400000,34170
1373155200000,41388
1373760000000,36810
1374364800000,28405
1374969600000,22382
1375574400000,20864
1376179200000,18628
1376784000000,20939
1377388800000,41187
1377993600000,49279
1378598400000,42413
1379203200000,22859
1379808000000,4208
1380412800000,-1743
1381017600000,10273
1381622400000,16299
1382227200000,5526
1382832000000,21521
1383436800000,25167
1384041600000,23532
1384646400000,23221
1385251200000,41002
1385856000000,56430
1386460800000,75430
1387065600000,81520
1387670400000,74109
1388275200000,73939
1388880000000,77670
1389484800000,84311
1390089600000,89804
1390694400000,76169
1391299200000,79252
1391904000000,73633
1392508800000,76670
1393113600000,67859
1393718400000,69874
1394323200000,62995
1394928000000,76337
1395532800000,49979
1396137600000,47728
1396742400000,42727
1397347200000,37842
1397952000000,36085
1398556800000,30005
1399161600000,31716
1399766400000,28786
1400371200000,30325
1400976000000,22069
1401580800000,25590
1402185600000,28027
1402790400000,9311
1403395200000,4540
1404000000000,-9323
1404604800000,-20698
1405209600000,-24024
1405814400000,-26406
1406419200000,-26875
1407024000000,-19784
1407628800000,-13660
1408233600000,-3342
1408838400000,-3454
1409443200000,-9374
1410048000000,-6359
1410652800000,3203
1411257600000,6568
1411862400000,14158
1412467200000,20631
1413072000000,29793
1413676800000,36770
1414281600000,34245
1414886400000,35667
1415491200000,36011
1416096000000,34953
1416700800000,29317
1417305600000,33272
1417910400000,30554
1418515200000,34186
1419120000000,29191
1419724800000,29959
1420329600000,34090
1420934400000,37655
1421539200000,45704
1422144000000,41155
1422748800000,44672
1423353600000,50503
1423958400000,48990
1424563200000,51460
1425168000000,51965
1425772800000,60796
1426377600000,55039
1426982400000,49483
1427587200000,44332
1428192000000,43578
1428796800000,42709
1429401600000,33596
1430006400000,24895
1430611200000,13563
1431216000000,693
1431820800000,-1396
1432425600000,-365
1433030400000,12334
1433635200000,22678
1434240000000,22962
1434844800000,24406
1435449600000,30753
1436054400000,47453
1436659200000,60728
1437264000000,67331
1437868800000,81035
1438473600000,87720
1439078400000,89780
1439683200000,86078
1440288000000,80808
1440892800000,76574
1441497600000,68580
1442102400000,69332
1442707200000,57613
1443312000000,62891
1443916800000,51546
1444521600000,44722
1445126400000,34550
1445731200000,31969
1446336000000,32644
1446940800000,35602
1447545600000,49967
1448150400000,57148
1448755200000,58853
1449360000000,61977
1449964800000,71972
1450569600000,76749
1451779200000,79735
1452384000000,78709
1452988800000,82481
1453593600000,81197
1454198400000,70420
1454803200000,59638
1455408000000,52387
1456012800000,43501
1456617600000,37575
